seed,stratum,suite,scenario,namespace,updates_a,updates_b,resistance_a,resistance_b,coupling_a,coupling_b,live_a,live_b,crossings_a,crossings_b,source_fires_a,source_fires_b,drive_deliveries,modulatory_deliveries,eligibility,modes,generations,work,accepts,path_edges,firings,deallocations,bytes,fingerprint,permanent,quiescent,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,replay,passed
6163,S06,law,modulation-without-eligibility,2028054298755072,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,51,0,0,1,0,4576,10033221715079715206,2757711443867996283,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,timely-modulatory-return,2028054299803648,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,256,1,0,5,0,4576,13716787400286451395,17481881193504637989,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,strong-modulation-does-not-excite,2028054300852224,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,52,0,0,1,0,4688,8236920186272774542,12092217895160518573,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,dense-ordinary-nonleakage,2028054301900800,0,0,1,1,1,1,true,true,2,1,2,1,71,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,3280,0,0,40,0,4576,16215717064281667305,15013611613629078523,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,fixed-routes-r0-drive-r1-modulatory,2028054302949376,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,329,1,0,6,0,4800,5424570212458220659,3446691615998206067,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,fixed-routes-r0-modulatory-r1-drive,2028054303997952,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,329,1,0,6,0,4800,4914427116905771315,13654315757250931503,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,two-completed-modulatory-returns,2028054305046528,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,577,2,0,10,1,4576,4213085726055823646,14172989391017005613,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,two-local-eligible-candidates,2028054306095104,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,315,2,0,6,0,4688,11132986630749453063,15034559234787941267,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,expired-eligibility-modulation,2028054307143680,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,257,0,0,5,1,4576,14796702942761528000,7711333590730294560,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,simultaneous-drive-and-modulation,2028054308192256,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,468,1,0,9,0,4576,1692589832570460616,551024058167399973,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,law,dense-parallel-crossed-routes,2028054309240832,1,0,4,1,2,1,true,true,2,2,2,2,77,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,3809,1,0,45,0,4576,4844903617732685815,4551417201435283525,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px0,acquisition,2028054314483712,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,5503337000129752847,588141176988165152,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px0,probation,2028054315532288,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,18026155871461420260,1025990942042381623,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px0,stable-return-specificity,2028054316580864,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,8620838343967306110,11733435970749249957,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px0,forgetting,2028054317629440,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,13254250771089121170,1913625549433229316,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px0,fresh-reproposal,2028054318678016,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,11955830287984862322,10968487166496497248,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px0,reacquisition,2028054319726592,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,585185216048043222,5678542944972435212,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px1,support-a,2028054331260928,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,14779073352413665216,12815169030105511295,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px1,support-b,2028054332309504,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,18095515249236241420,6858212489902072043,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px1,no-support,2028054333358080,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,3655653253158190569,7099105592385626025,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px1,participation-return-blocked,2028054334406656,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,16739008273469017173,10413297855880459114,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px1,return-without-participation,2028054335455232,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,10960302795894483319,1247787502080063600,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px1,joint-participation,2028054336503808,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,16501338069508873609,12605075311738114237,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px2,forward-traversal-return,2028054348038144,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,7066887947602906330,8554505981411601005,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px2,reverse-traversal-return,2028054349086720,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,8833889666794647142,7801262569492472441,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px2,correlation-without-traversal,2028054350135296,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,11085664703037690146,1615456353721736331,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px2,forward-return-blocked,2028054351183872,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,3868505733439981567,3234189112191293160,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px2,joint-traversal-return,2028054352232448,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,639278982593031391,16632214660103499191,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px2,forward-with-wrong-way-observation,2028054353281024,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,465,2,0,16,1,992,7976478537583451200,1874070826160634094,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6163,S06,px2,reverse-with-wrong-way-observation,2028054354329600,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,465,2,0,16,1,992,11250773436792430858,16318321723636888474,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,ordinary-drive-after-participation,2028056982061056,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,415,0,0,5,0,8160,10917617466740818782,9685086284315328668,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,modulation-without-eligibility,2028056983109632,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,83,0,0,1,0,8160,14021155528097126521,14072795589710972348,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,timely-modulatory-return,2028056984158208,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,416,1,0,5,0,8160,8196475772322506240,3815169098817569874,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,strong-modulation-does-not-excite,2028056985206784,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,84,0,0,1,0,8272,2462839011493214615,9732923926012540312,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,dense-ordinary-nonleakage,2028056986255360,0,0,1,1,1,1,true,true,2,1,2,1,135,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,10544,0,0,72,0,8160,4428415179375476954,15760986660137974940,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,fixed-routes-r0-drive-r1-modulatory,2028056987303936,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,521,1,0,6,0,8384,9720319976284236978,13491616716686216120,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,fixed-routes-r0-modulatory-r1-drive,2028056988352512,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,521,1,0,6,0,8384,18167591085213962374,4408944819721170588,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,two-completed-modulatory-returns,2028056989401088,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,929,2,0,10,1,8160,11265244150257134817,12331683541009033930,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,two-local-eligible-candidates,2028056990449664,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,507,2,0,6,0,8272,11706008492610800158,8458568299773392938,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,expired-eligibility-modulation,2028056991498240,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,417,0,0,5,1,8160,16901772850999783243,2942118612740202807,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,simultaneous-drive-and-modulation,2028056992546816,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,756,1,0,9,0,8160,17104838117693744363,3461379480549747026,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,law,dense-parallel-crossed-routes,2028056993595392,1,0,4,1,2,1,true,true,2,2,2,2,141,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,11489,1,0,77,0,8160,3457893550850067172,18163781640219198898,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px0,acquisition,2028056998838272,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,16791795688819307348,7644284240126616287,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px0,probation,2028056999886848,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,3089826925568610682,9177842557901183064,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px0,stable-return-specificity,2028057000935424,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,15214000826201331465,8215918997159174282,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px0,forgetting,2028057001984000,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,11609331828624078212,15243430593969846107,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px0,fresh-reproposal,2028057003032576,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,4227513772564601869,10663121512165224095,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px0,reacquisition,2028057004081152,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,5586580291976532391,3954905123268751043,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px1,support-a,2028057015615488,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,13860345841453655179,14645072309925310744,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px1,support-b,2028057016664064,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,5625592642227348077,15109322344571995676,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px1,no-support,2028057017712640,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,9016754325623835150,12438776657214764302,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px1,participation-return-blocked,2028057018761216,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,8296037507638199710,16863946142556545565,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px1,return-without-participation,2028057019809792,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,880898156841292804,1566852485392072919,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px1,joint-participation,2028057020858368,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,15229867861122358580,8478184323708126042,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px2,forward-traversal-return,2028057032392704,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,14853277057498609637,12045711789645671114,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px2,reverse-traversal-return,2028057033441280,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,15737241251178753095,18144579991928562334,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px2,correlation-without-traversal,2028057034489856,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,9862946520083992803,17579810522099471132,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px2,forward-return-blocked,2028057035538432,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,10130420640340469140,8180684941716527567,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px2,joint-traversal-return,2028057036587008,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,4393782602478554270,16033574217343750608,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px2,forward-with-wrong-way-observation,2028057037635584,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,470,2,0,16,1,992,10938097571481242752,10376201880015485849,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6173,S07,px2,reverse-with-wrong-way-observation,2028057038684160,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,470,2,0,16,1,992,10939745338541023882,7526912121865462653,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,ordinary-drive-after-participation,2028063424512000,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,135,0,0,5,0,1888,11829404288889011139,5667812487072922517,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,modulation-without-eligibility,2028063425560576,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,27,0,0,1,0,1888,1847536019752871384,8942933675303102869,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,timely-modulatory-return,2028063426609152,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,136,1,0,5,0,1888,1371868018193097989,7477934428912245147,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,strong-modulation-does-not-excite,2028063427657728,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,28,0,0,1,0,2000,13414041371207554846,9225591970124374341,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,dense-ordinary-nonleakage,2028063428706304,0,0,1,1,1,1,true,true,2,1,2,1,23,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,520,0,0,16,0,1888,3639246159727202679,115971821494253589,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,fixed-routes-r0-drive-r1-modulatory,2028063429754880,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,185,1,0,6,0,2112,10934180930980633937,16389643635086746197,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,fixed-routes-r0-modulatory-r1-drive,2028063430803456,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,185,1,0,6,0,2112,12007194189232979913,752427987711169845,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,two-completed-modulatory-returns,2028063431852032,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,313,2,0,10,1,1888,10799580215467287544,14439138021847037547,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,two-local-eligible-candidates,2028063432900608,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,171,2,0,6,0,2000,15007469488228748303,3507963914392661679,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,expired-eligibility-modulation,2028063433949184,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,137,0,0,5,1,1888,1789882658413957294,5834914490575879414,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,simultaneous-drive-and-modulation,2028063434997760,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,252,1,0,9,0,1888,7168914772653032486,11706514232847876507,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,law,dense-parallel-crossed-routes,2028063436046336,1,0,4,1,2,1,true,true,2,2,2,2,29,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,729,1,0,21,0,1888,14960538726632833971,9963134043175448379,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px0,acquisition,2028063441289216,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,12118729094211951075,17457302774604186812,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px0,probation,2028063442337792,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,5665816271413592078,16768870817663748259,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px0,stable-return-specificity,2028063443386368,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,8612318930179331846,18121380235155008889,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px0,forgetting,2028063444434944,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,5281679160411043436,6763633020710950808,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px0,fresh-reproposal,2028063445483520,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,8268884809032822514,1710429215548880720,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px0,reacquisition,2028063446532096,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,276,4,0,16,1,560,10184933363202201306,9859592634745802524,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px1,support-a,2028063458066432,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,2589297476146663544,7405935172192221083,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px1,support-b,2028063459115008,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,7034025435604888120,3343297850747736903,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px1,no-support,2028063460163584,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,8577180939702840253,8426018613439236381,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px1,participation-return-blocked,2028063461212160,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,16112477905926004165,17078482735231658214,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px1,return-without-participation,2028063462260736,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,11373803665299620187,16300503702624450468,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px1,joint-participation,2028063463309312,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,1358651269153072753,8938421294480203009,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px2,forward-traversal-return,2028063474843648,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,3111579280464428158,7502753145806073993,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px2,reverse-traversal-return,2028063475892224,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,13229269545749966722,2412418811663994773,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px2,correlation-without-traversal,2028063476940800,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,376,0,0,12,2,992,8819468176890827902,13510037970266176959,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px2,forward-return-blocked,2028063477989376,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,13401983189234248551,1815800608562709172,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px2,joint-traversal-return,2028063479037952,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,2701136991995992787,9101355388654663371,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px2,forward-with-wrong-way-observation,2028063480086528,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,455,2,0,16,1,992,4210747945090650738,12489669137014919330,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6197,S08,px2,reverse-with-wrong-way-observation,2028063481135104,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,455,2,0,16,1,992,6296211813674193656,16578743692988963550,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,ordinary-drive-after-participation,2028065035124736,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,175,0,0,5,0,2784,9089497553939063849,3875467579172377703,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,modulation-without-eligibility,2028065036173312,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,35,0,0,1,0,2784,11138088296025123246,11003819270634148391,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
